State,DivisionID,DivisionNm,PollingPlaceID,PollingPlaceTypeID,PollingPlaceNm,PremisesNm,PremisesAddress1,PremisesSuburb,PremisesStateAb,PremisesPostCode,Latitude,Longitude,StateAb,PollingPlace,CandidateID,Surname,GivenNm,BallotPosition,Elected,HistoricElected,PartyAb,PartyNm,OrdinaryVotes,Swing
WA,317,Burt,33044,5,Haynes BURT PPVC,Haynes Homemaker centre,Unit 4 1280 Armadale Rd,ARMADALE,WA,6112,-32.1471467,115.9867686,WA,Haynes BURT PPVC,33506,KEOGH,Matt,2,Y,Y,ALP,Australian Labor Party,3843,-4.66
WA,317,Burt,33044,5,Haynes BURT PPVC,Haynes Homemaker centre,Unit 4 1280 Armadale Rd,ARMADALE,WA,6112,-32.1471467,115.9867686,WA,Haynes BURT PPVC,33512,GOODE,David,6,N,N,LP,Liberal,2865,4.66
VIC,228,Melbourne,33053,1,Fitzroy East,Sacred Heart School,107 King William St,FITZROY,VIC,3065,-37.8022451,144.9782761,VIC,Fitzroy East,32423,BANDT,Adam,2,Y,Y,GRN,The Greens (VIC),1329,9.61
VIC,228,Melbourne,33053,1,Fitzroy East,Sacred Heart School,107 King William St,FITZROY,VIC,3065,-37.8022451,144.9782761,VIC,Fitzroy East,33322,SHERSON,Lauren,5,N,N,LP,Liberal,192,-9.61
WA,317,Burt,33054,1,Canning Vale South,Ranford Primary School,Orkney Cresent,CANNING VALE,WA,6155,-32.094,115.911,WA,Canning Vale South,33506,KEOGH,Matt,2,Y,Y,ALP,Australian Labor Party,940,-2.38
WA,317,Burt,33054,1,Canning Vale South,Ranford Primary School,Orkney Cresent,CANNING VALE,WA,6155,-32.094,115.911,WA,Canning Vale South,33512,GOODE,David,6,N,N,LP,Liberal,1367,2.38
NSW,153,Werriwa,33058,1,West Hoxton South,Greenway Park Public School,cnr Wyattville Dr & Chapman St,WEST HOXTON,NSW,2171,-33.9379,150.838,NSW,West Hoxton South,33112,MILLER,Shayne,2,N,N,LP,Liberal,872,3.71
NSW,153,Werriwa,33058,1,West Hoxton South,Greenway Park Public School,cnr Wyattville Dr & Chapman St,WEST HOXTON,NSW,2171,-33.9379,150.838,NSW,West Hoxton South,32756,STANLEY,Anne Maree,6,Y,Y,ALP,Labor,837,-3.71
WA,240,Fremantle,33059,1,Beeliar,Beeliar Primary School,86 The Grange,BEELIAR,WA,6164,-32.1334483,115.8199525,WA,Beeliar,33411,WILSON,Josh,2,Y,Y,ALP,Australian Labor Party,981,-1.66
WA,240,Fremantle,33059,1,Beeliar,Beeliar Primary School,86 The Grange,BEELIAR,WA,6164,-32.1334483,115.8199525,WA,Beeliar,33414,ROBINS,Nicole,6,N,N,LP,Liberal,793,1.66
QLD,311,Flynn,33062,1,Seaview,"St Peter's Church Hall",50 J Hickey Ave,CLINTON,QLD,4680,-23.8793119,151.2191467,QLD,Seaview,32942,BEERS,Zac,1,N,N,ALP,Australian Labor Party,434,-4.57
QLD,311,Flynn,33062,1,Seaview,"St Peter's Church Hall",50 J Hickey Ave,CLINTON,QLD,4680,-23.8793119,151.2191467,QLD,Seaview,33242,"O'DOWD",Ken,8,Y,Y,LNP,Liberal National Party of Queensland,364,4.57
VIC,207,Corangamite,33067,1,Torquay North,Torquay P-6 College,45-55 Grossmans Rd,TORQUAY,VIC,3228,-38.32182,144.31119,VIC,Torquay North,32298,COKER,Libby,2,Y,N,ALP,Australian Labor Party,1081,7.99
VIC,207,Corangamite,33067,1,Torquay North,Torquay P-6 College,45-55 Grossmans Rd,TORQUAY,VIC,3228,-38.32182,144.31119,VIC,Torquay North,33318,HENDERSON,Sarah,6,N,Y,LP,Liberal,738,-7.99
WA,237,Cowan,33068,1,Ballajura West,Ballajura Community College,265 Illawarra Cres S,BALLAJURA,WA,6066,-31.8441506,115.8930022,WA,Ballajura West,33348,ALY,Anne,2,Y,Y,ALP,Australian Labor Party,1124,-0.46
WA,237,Cowan,33068,1,Ballajura West,Ballajura Community College,265 Illawarra Cres S,BALLAJURA,WA,6066,-31.8441506,115.8930022,WA,Ballajura West,33389,STEWART,Isaac,7,N,N,LP,Liberal,994,0.46
VIC,210,Dunkley,33071,1,Langwarrin North,Woodlands Primary School,10 Gumnut Dr,LANGWARRIN,VIC,3910,-38.136,145.203,VIC,Langwarrin North,32352,MURPHY,Peta,4,Y,N,ALP,Australian Labor Party,562,1.53
VIC,210,Dunkley,33071,1,Langwarrin North,Woodlands Primary School,10 Gumnut Dr,LANGWARRIN,VIC,3910,-38.136,145.203,VIC,Langwarrin North,33404,CREWTHER,Chris,6,N,Y,LP,Liberal,561,-1.53
WA,236,Canning,33073,1,Meadow Springs North,RAAFA Estate,41 Portrush Pde,MEADOW SPRINGS,WA,6210,-32.5027948,115.7531977,WA,Meadow Springs North,33386,HASTIE,Andrew,6,Y,Y,LP,Liberal,549,5.73
WA,236,Canning,33073,1,Meadow Springs North,RAAFA Estate,41 Portrush Pde,MEADOW SPRINGS,WA,6210,-32.5027948,115.7531977,WA,Meadow Springs North,33378,TEEDE,Mellisa,7,N,N,ALP,Australian Labor Party,270,-5.73
NSW,132,Mackellar,33074,1,Mona Vale North,Pittwater High School,1668 Pittwater Rd,MONA VALE,NSW,2103,-33.6693768,151.3028793,NSW,Mona Vale North,32834,STEELE,Declan,5,N,N,ALP,Labor,648,2.31
NSW,132,Mackellar,33074,1,Mona Vale North,Pittwater High School,1668 Pittwater Rd,MONA VALE,NSW,2103,-33.6693768,151.3028793,NSW,Mona Vale North,33346,FALINSKI,Jason,6,Y,Y,LP,Liberal,1326,-2.31
NSW,146,Robertson,33075,1,Erina South,Green Point Community Centre,96 Koolang Rd,GREEN POINT,NSW,2251,-33.4508,151.377,NSW,Erina South,33149,WICKS,Lucy,5,Y,Y,LP,Liberal,673,1.01
NSW,146,Robertson,33075,1,Erina South,Green Point Community Centre,96 Koolang Rd,GREEN POINT,NSW,2251,-33.4508,151.377,NSW,Erina South,32725,CHARLTON,Anne,8,N,N,ALP,Labor,458,-1.01
NSW,146,Robertson,33077,1,Terrigal West,Terrigal Fifty Plus Leisure and Learning Centre,336-350 Terrigal Dr,TERRIGAL,NSW,2260,-33.4403,151.423,NSW,Terrigal West,33149,WICKS,Lucy,5,Y,Y,LP,Liberal,1083,2.75
NSW,146,Robertson,33077,1,Terrigal West,Terrigal Fifty Plus Leisure and Learning Centre,336-350 Terrigal Dr,TERRIGAL,NSW,2260,-33.4403,151.423,NSW,Terrigal West,32725,CHARLTON,Anne,8,N,N,ALP,Labor,598,-2.75
QLD,156,Brisbane,33080,1,New Farm South,Holy Spirit Hall,36 Villiers St,NEW FARM,QLD,4005,-27.4651846,153.0456769,QLD,New Farm South,33206,EVANS,Trevor,2,Y,Y,LNP,Liberal National Party of Queensland,1310,-1.55
QLD,156,Brisbane,33080,1,New Farm South,Holy Spirit Hall,36 Villiers St,NEW FARM,QLD,4005,-27.4651846,153.0456769,QLD,New Farm South,32946,NEWBURY,Paul,6,N,N,ALP,Australian Labor Party,922,1.55
QLD,160,Fairfax,33081,1,Mount Coolum,Mount Coolum Day Care Centre,30 Suncoast Beach Rd,MOUNT COOLUM,QLD,4573,-26.5663225,153.0906086,QLD,Mount Coolum,33284,"O'BRIEN",Ted,4,Y,Y,LNP,Liberal National Party of Queensland,724,-0.99
QLD,160,Fairfax,33081,1,Mount Coolum,Mount Coolum Day Care Centre,30 Suncoast Beach Rd,MOUNT COOLUM,QLD,4573,-26.5663225,153.0906086,QLD,Mount Coolum,32824,McGLONE,Julie,9,N,N,ALP,Australian Labor Party,596,0.99
QLD,160,Fairfax,33082,1,Nambour West,Nambour Heights Bowls Club,54 Isabella Ave,NAMBOUR,QLD,4560,-26.6237,152.94,QLD,Nambour West,33284,"O'BRIEN",Ted,4,Y,Y,LNP,Liberal National Party of Queensland,620,5.08
QLD,160,Fairfax,33082,1,Nambour West,Nambour Heights Bowls Club,54 Isabella Ave,NAMBOUR,QLD,4560,-26.6237,152.94,QLD,Nambour West,32824,McGLONE,Julie,9,N,N,ALP,Australian Labor Party,462,-5.08
TAS,192,Bass,33084,1,Summerhill (Bass),Summerhill Baptist Church,87 Stanley St,SUMMERHILL,TAS,7250,-41.467325,147.130385,TAS,Summerhill (Bass),32327,HART,Ross,2,N,Y,ALP,Australian Labor Party,1016,-8.63
TAS,192,Bass,33084,1,Summerhill (Bass),Summerhill Baptist Church,87 Stanley St,SUMMERHILL,TAS,7250,-41.467325,147.130385,TAS,Summerhill (Bass),32124,ARCHER,Bridget,4,Y,N,LP,Liberal,1035,8.63
QLD,160,Fairfax,33085,1,Coolum Beach North,Coolum Beach Uniting Church Hall,22 Elizabeth St,COOLUM BEACH,QLD,4573,-26.5285875,153.0883639,QLD,Coolum Beach North,33284,"O'BRIEN",Ted,4,Y,Y,LNP,Liberal National Party of Queensland,939,-0.28
QLD,160,Fairfax,33085,1,Coolum Beach North,Coolum Beach Uniting Church Hall,22 Elizabeth St,COOLUM BEACH,QLD,4573,-26.5285875,153.0883639,QLD,Coolum Beach North,32824,McGLONE,Julie,9,N,N,ALP,Australian Labor Party,840,0.28
QLD,310,Bonner,33093,1,Wondall Heights,Wondall Heights State School,260 Wondall Rd,MANLY WEST,QLD,4179,-27.4644,153.16,QLD,Wondall Heights,33302,VASTA,Ross,4,Y,Y,LNP,Liberal National Party of Queensland,903,4.75
QLD,310,Bonner,33093,1,Wondall Heights,Wondall Heights State School,260 Wondall Rd,MANLY WEST,QLD,4179,-27.4644,153.16,QLD,Wondall Heights,32760,BRISKEY,Jo,6,N,N,ALP,Australian Labor Party,917,-4.75
SA,179,Adelaide,33098,1,Mansfield Park (Adelaide),"St Patrick's School",33A Dudley St,MANSFIELD PARK,SA,5012,-34.854189,138.551545,SA,Mansfield Park (Adelaide),33019,GEORGANAS,Steve,3,Y,Y,ALP,Australian Labor Party,859,-3
SA,179,Adelaide,33098,1,Mansfield Park (Adelaide),"St Patrick's School",33A Dudley St,MANSFIELD PARK,SA,5012,-34.854189,138.551545,SA,Mansfield Park (Adelaide),33027,OSBORN,Shaun,5,N,N,LP,Liberal,298,3
QLD,161,Fisher,33099,1,Warana,Life Church,6 Kawana Island Blvd,WARANA,QLD,4575,-26.72074,153.12873,QLD,Warana,32819,PARSELL,Daniel,2,N,N,ALP,Australian Labor Party,579,-0.92
QLD,161,Fisher,33099,1,Warana,Life Church,6 Kawana Island Blvd,WARANA,QLD,4575,-26.72074,153.12873,QLD,Warana,33228,WALLACE,Andrew,5,Y,Y,LNP,Liberal National Party of Queensland,933,0.92
NSW,131,Macarthur,33100,1,Harrington Park,Harrington Park Public School,2 Sir Warwick Fairfax Dr,HARRINGTON PARK,NSW,2567,-34.0264,150.738,NSW,Harrington Park,32654,FREELANDER,Mike,2,Y,Y,ALP,Labor,848,-3.47
NSW,131,Macarthur,33100,1,Harrington Park,Harrington Park Public School,2 Sir Warwick Fairfax Dr,HARRINGTON PARK,NSW,2567,-34.0264,150.738,NSW,Harrington Park,33294,MUNRO,Riley,5,N,N,LP,Liberal,1403,3.47
VIC,226,McEwen,33101,1,Killara,Killara Primary School,61 Phillip Dr,SUNBURY,VIC,3429,-37.5642,144.704,VIC,Killara,32338,MITCHELL,Rob,3,Y,Y,ALP,Australian Labor Party,716,-0.63
VIC,226,McEwen,33101,1,Killara,Killara Primary School,61 Phillip Dr,SUNBURY,VIC,3429,-37.5642,144.704,VIC,Killara,33559,FUSCO,Phillip,4,N,N,LP,Liberal,468,0.63
QLD,174,Oxley,33102,1,Forest Lake South,Grand Ave State School,cnr Centennial Way & Grand Ave,FOREST LAKE,QLD,4078,-27.6256867,152.9595109,QLD,Forest Lake South,33460,BAUER,Russell,1,N,N,LNP,Liberal National Party of Queensland,992,0.96
QLD,174,Oxley,33102,1,Forest Lake South,Grand Ave State School,cnr Centennial Way & Grand Ave,FOREST LAKE,QLD,4078,-27.6256867,152.9595109,QLD,Forest Lake South,32964,DICK,Milton,3,Y,Y,ALP,Australian Labor Party,1500,-0.96
QLD,160,Fairfax,33103,1,Buderim West,Eden Lea Retirement Village,10 Townsend Rd,BUDERIM,QLD,4556,-26.6905,153.043,QLD,Buderim West,33284,"O'BRIEN",Ted,4,Y,Y,LNP,Liberal National Party of Queensland,550,-2.16
QLD,160,Fairfax,33103,1,Buderim West,Eden Lea Retirement Village,10 Townsend Rd,BUDERIM,QLD,4556,-26.6905,153.043,QLD,Buderim West,32824,McGLONE,Julie,9,N,N,ALP,Australian Labor Party,238,2.16
QLD,158,Dawson,33107,1,Andergrove South,Pioneer State High School,221 Bedford Rd,ANDERGROVE,QLD,4740,-21.0968,149.18,QLD,Andergrove South,33299,CHRISTENSEN,George,4,Y,Y,LNP,Liberal National Party of Queensland,887,13.6
QLD,158,Dawson,33107,1,Andergrove South,Pioneer State High School,221 Bedford Rd,ANDERGROVE,QLD,4740,-21.0968,149.18,QLD,Andergrove South,32865,HASSAN,Belinda,5,N,N,ALP,Australian Labor Party,658,-13.6
QLD,160,Fairfax,33108,1,Buderim North,Lakeshore Community Church of Christ,1 Lakeshore Ave,BUDERIM,QLD,4556,-26.6662,153.064,QLD,Buderim North,33284,"O'BRIEN",Ted,4,Y,Y,LNP,Liberal National Party of Queensland,650,5.55
QLD,160,Fairfax,33108,1,Buderim North,Lakeshore Community Church of Christ,1 Lakeshore Ave,BUDERIM,QLD,4556,-26.6662,153.064,QLD,Buderim North,32824,McGLONE,Julie,9,N,N,ALP,Australian Labor Party,324,-5.55
VIC,232,Scullin,33109,1,Blossom Park,Plenty Parklands Primary School,48 Blossom Park Dr,MILL PARK,VIC,3082,-37.6698,145.077,VIC,Blossom Park,32323,GILES,Andrew,1,Y,Y,ALP,Australian Labor Party,1207,-0.95
VIC,232,Scullin,33109,1,Blossom Park,Plenty Parklands Primary School,48 Blossom Park Dr,MILL PARK,VIC,3082,-37.6698,145.077,VIC,Blossom Park,33245,SINGH,Gurpal,5,N,N,LP,Liberal,694,0.95
NSW,138,Page,33110,1,Yamba West,Treelands Drive Community Centre,24 Treelands Dr,YAMBA,NSW,2464,-29.4284,153.328,NSW,Yamba West,32528,HOGAN,Kevin,6,Y,Y,NP,The Nationals,936,6.71
NSW,138,Page,33110,1,Yamba West,Treelands Drive Community Centre,24 Treelands Dr,YAMBA,NSW,2464,-29.4284,153.328,NSW,Yamba West,32902,DEEGAN,Patrick,7,N,N,ALP,Labor,483,-6.71
WA,239,Forrest,33112,1,College Grove,Manea Senior College,60 Robertson Dr,BUNBURY,WA,6230,-33.365781,115.6543,WA,College Grove,33415,MARINO,Nola,3,Y,Y,LP,Liberal,159,3.36
WA,239,Forrest,33112,1,College Grove,Manea Senior College,60 Robertson Dr,BUNBURY,WA,6230,-33.365781,115.6543,WA,College Grove,33392,SANFORD,Wayne,7,N,N,ALP,Australian Labor Party,105,-3.36
NSW,107,Blaxland,33117,1,Condell Park North,"St Clement's Anglican Church",195 Edgar St,CONDELL PARK,NSW,2200,-33.9228609,151.0129563,NSW,Condell Park North,33320,GUNEY,Oz,2,N,N,LP,Liberal,359,2.65
NSW,107,Blaxland,33117,1,Condell Park North,"St Clement's Anglican Church",195 Edgar St,CONDELL PARK,NSW,2200,-33.9228609,151.0129563,NSW,Condell Park North,32645,CLARE,Jason,3,Y,Y,ALP,Labor,468,-2.65
NSW,106,Berowra,33118,1,West Pennant Hills,West Pennant Hills Community Church,41-43 Eaton Rd,WEST PENNANT HILLS,NSW,2125,-33.756832,151.042589,NSW,West Pennant Hills,33171,LEESER,Julian,2,Y,Y,LP,Liberal,989,-1.48
NSW,106,Berowra,33118,1,West Pennant Hills,West Pennant Hills Community Church,41-43 Eaton Rd,WEST PENNANT HILLS,NSW,2125,-33.756832,151.042589,NSW,West Pennant Hills,32652,GOMPERTZ,Katie,8,N,N,ALP,Labor,528,1.48
SA,183,Grey,33120,5,Port Augusta PPVC,68 Commercial Rd,,PORT AUGUSTA,SA,5700,-32.4926822,137.7633593,SA,Port Augusta PPVC,33438,BOLTON,Karin,2,N,N,ALP,Australian Labor Party,2081,-1.91
SA,183,Grey,33120,5,Port Augusta PPVC,68 Commercial Rd,,PORT AUGUSTA,SA,5700,-32.4926822,137.7633593,SA,Port Augusta PPVC,33099,RAMSEY,Rowan,6,Y,Y,LP,Liberal,2705,1.91
VIC,233,Wannon,33121,5,Warrnambool PPVC,Sams Warehouse building,Bayside City Plaza,WARRNAMBOOL,VIC,3280,-38.384121,142.477554,VIC,Warrnambool PPVC,32358,BILLI,Maurice,3,N,N,ALP,Australian Labor Party,6674,-2.15
VIC,233,Wannon,33121,5,Warrnambool PPVC,Sams Warehouse building,Bayside City Plaza,WARRNAMBOOL,VIC,3280,-38.384121,142.477554,VIC,Warrnambool PPVC,33180,TEHAN,Dan,5,Y,Y,LP,Liberal,10773,2.15
VIC,233,Wannon,33122,5,Warrnambool Election Day PPVC,Warrnambool Primary School,3 Jamieson St,WARRNAMBOOL,VIC,3280,,,VIC,Warrnambool Election Day PPVC,32358,BILLI,Maurice,3,N,N,ALP,Australian Labor Party,0,0
VIC,233,Wannon,33122,5,Warrnambool Election Day PPVC,Warrnambool Primary School,3 Jamieson St,WARRNAMBOOL,VIC,3280,,,VIC,Warrnambool Election Day PPVC,33180,TEHAN,Dan,5,Y,Y,LP,Liberal,0,0
VIC,218,Indi,33123,5,Benalla PPVC,52 Carrier St,52 Carrier St,BENALLA,VIC,3672,-36.550333,145.985278,VIC,Benalla PPVC,32086,HAINES,Helen,3,Y,N,IND,Independent,3052,0.29
VIC,218,Indi,33123,5,Benalla PPVC,52 Carrier St,52 Carrier St,BENALLA,VIC,3672,-36.550333,145.985278,VIC,Benalla PPVC,33174,MARTIN,Steve,4,N,N,LP,Liberal,3153,-0.29
VIC,218,Indi,33124,5,Wangaratta PPVC,Dick Smith Building,32 Murphy St,WANGARATTA,VIC,3677,-36.3561379,146.3258804,VIC,Wangaratta PPVC,32086,HAINES,Helen,3,Y,N,IND,Independent,7805,-0.71
VIC,218,Indi,33124,5,Wangaratta PPVC,Dick Smith Building,32 Murphy St,WANGARATTA,VIC,3677,-36.3561379,146.3258804,VIC,Wangaratta PPVC,33174,MARTIN,Steve,4,N,N,LP,Liberal,6831,0.71
VIC,324,Nicholls,33125,5,Yarrawonga PPVC,Community Hall,Orr St,YARRAWONGA,VIC,3730,-36.012901,146.0049534,VIC,Yarrawonga PPVC,32417,DRUM,Damian,1,Y,Y,NP,The Nationals,3270,-0.05
VIC,324,Nicholls,33125,5,Yarrawonga PPVC,Community Hall,Orr St,YARRAWONGA,VIC,3730,-36.012901,146.0049534,VIC,Yarrawonga PPVC,32309,LODWICK,Bill,5,N,N,ALP,Australian Labor Party,1340,0.05
VIC,225,Maribyrnong,33128,5,Essendon MARIBYRNONG PPVC,Essendon MARIBYRNONG PPVC,1069 Mt Alexander Rd,ESSENDON,VIC,3040,-37.745889,144.910646,VIC,Essendon MARIBYRNONG PPVC,32388,SHORTEN,Bill,3,Y,Y,ALP,Australian Labor Party,10714,-3.52
VIC,225,Maribyrnong,33128,5,Essendon MARIBYRNONG PPVC,Essendon MARIBYRNONG PPVC,1069 Mt Alexander Rd,ESSENDON,VIC,3040,-37.745889,144.910646,VIC,Essendon MARIBYRNONG PPVC,33182,STOW,Christine,4,N,N,LP,Liberal,9857,3.52
NSW,251,Watson,33131,1,Greenacre West,Banksia Road Public School,65 Banksia Rd,GREENACRE,NSW,2190,-33.9069,151.049,NSW,Greenacre West,32705,BURKE,Tony,5,Y,Y,ALP,Labor,982,1.28
NSW,251,Watson,33131,1,Greenacre West,Banksia Road Public School,65 Banksia Rd,GREENACRE,NSW,2190,-33.9069,151.049,NSW,Greenacre West,33309,ZAMAN,Mohammad,6,N,N,LP,Liberal,488,-1.28
QLD,178,Wide Bay,33132,1,Noosaville West (Wide Bay),Noosa Christian Outreach Centre Hall,202 Beckmans Rd,NOOSAVILLE,QLD,4566,-26.4116844,153.039094,QLD,Noosaville West (Wide Bay),32817,SCANES,Jason,2,N,N,ALP,Australian Labor Party,600,-6.17
QLD,178,Wide Bay,33132,1,Noosaville West (Wide Bay),Noosa Christian Outreach Centre Hall,202 Beckmans Rd,NOOSAVILLE,QLD,4566,-26.4116844,153.039094,QLD,Noosaville West (Wide Bay),33200,"O'BRIEN",Llew,4,Y,Y,LNP,Liberal National Party of Queensland,1078,6.17
NSW,120,Gilmore,33136,1,Nowra North,North Nowra Public School,75 Judith Dr,NORTH NOWRA,NSW,2541,-34.8557,150.577,NSW,Nowra North,32772,PHILLIPS,Fiona,4,Y,N,ALP,Labor,382,6.71
NSW,120,Gilmore,33136,1,Nowra North,North Nowra Public School,75 Judith Dr,NORTH NOWRA,NSW,2541,-34.8557,150.577,NSW,Nowra North,33197,MUNDINE,Warren,7,N,N,LP,Liberal,349,-6.71
NT,307,Solomon,33137,1,Bakewell,Bakewell Primary School,5 Hutchison Tce,BAKEWELL,NT,832,-12.4951,130.995,NT,Bakewell,32743,GOSLING,Luke John,1,Y,Y,ALP,Australian Labor Party (Northern Territory) Branch,772,-10.34
NT,307,Solomon,33137,1,Bakewell,Bakewell Primary School,5 Hutchison Tce,BAKEWELL,NT,832,-12.4951,130.995,NT,Bakewell,33053,GANLEY,Kathy,3,N,N,CLP,Country Liberals (NT),716,10.34
SA,187,Makin,33167,1,Salisbury East Estate,Tyndale Christian School,2-22 London Dr,SALISBURY EAST,SA,5109,-34.774,138.67,SA,Salisbury East Estate,32838,ZAPPIA,Tony,1,Y,Y,ALP,Australian Labor Party,768,-2.68
SA,187,Makin,33167,1,Salisbury East Estate,Tyndale Christian School,2-22 London Dr,SALISBURY EAST,SA,5109,-34.774,138.67,SA,Salisbury East Estate,33103,DAVE,Hemant,2,N,N,LP,Liberal,487,2.68
SA,187,Makin,33171,1,Salisbury Heights,Salisbury Heights Primary School,9 Ward St,SALISBURY HEIGHTS,SA,5109,-34.7589,138.677,SA,Salisbury Heights,32838,ZAPPIA,Tony,1,Y,Y,ALP,Australian Labor Party,1116,-0.48
SA,187,Makin,33171,1,Salisbury Heights,Salisbury Heights Primary School,9 Ward St,SALISBURY HEIGHTS,SA,5109,-34.7589,138.677,SA,Salisbury Heights,33103,DAVE,Hemant,2,N,N,LP,Liberal,868,0.48
NSW,126,Hunter,33177,1,Glendon,Glendon School of Arts,897 Glendon Lane,GLENDON,NSW,2330,-32.5894902,151.272018,NSW,Glendon,32439,ANGUS,Josh,2,N,N,NP,The Nationals,131,3.37
NSW,126,Hunter,33177,1,Glendon,Glendon School of Arts,897 Glendon Lane,GLENDON,NSW,2330,-32.5894902,151.272018,NSW,Glendon,32627,FITZGIBBON,Joel,7,Y,Y,ALP,Labor,76,-3.37
SA,190,Sturt,33187,1,Highbury South,Turramurra Recreation Centre,1000 Lower North East Rd,HIGHBURY,SA,5089,-34.853,138.701,SA,Highbury South,33091,STEVENS,James,2,Y,N,LP,Liberal,1339,0.83
SA,190,Sturt,33187,1,Highbury South,Turramurra Recreation Centre,1000 Lower North East Rd,HIGHBURY,SA,5089,-34.853,138.701,SA,Highbury South,32647,"O'HANLON",Cressida,3,N,N,ALP,Australian Labor Party,1012,-0.83
SA,188,Mayo,33188,2,Special Hospital Team 1,Multiple sites,,,SA,,,,SA,Special Hospital Team 1,33087,DOWNER,Georgina,1,N,N,LP,Liberal,98,-4.87
SA,188,Mayo,33188,2,Special Hospital Team 1,Multiple sites,,,SA,,,,SA,Special Hospital Team 1,33085,SHARKIE,Rebekha,6,Y,Y,XEN,Centre Alliance,94,4.87
SA,188,Mayo,33189,2,Special Hospital Team 2,Multiple sites,,,SA,,,,SA,Special Hospital Team 2,33087,DOWNER,Georgina,1,N,N,LP,Liberal,74,5.11
SA,188,Mayo,33189,2,Special Hospital Team 2,Multiple sites,,,SA,,,,SA,Special Hospital Team 2,33085,SHARKIE,Rebekha,6,Y,Y,XEN,Centre Alliance,47,-5.11
SA,187,Makin,33191,2,Special Hospital Team 1,Multiple sites,,,SA,,,,SA,Special Hospital Team 1,32838,ZAPPIA,Tony,1,Y,Y,ALP,Australian Labor Party,62,-5.33
SA,187,Makin,33191,2,Special Hospital Team 1,Multiple sites,,,SA,,,,SA,Special Hospital Team 1,33103,DAVE,Hemant,2,N,N,LP,Liberal,58,5.33
SA,187,Makin,33193,2,Special Hospital Team 2,Multiple sites,,,SA,,,,SA,Special Hospital Team 2,32838,ZAPPIA,Tony,1,Y,Y,ALP,Australian Labor Party,75,0.01
SA,187,Makin,33193,2,Special Hospital Team 2,Multiple sites,,,SA,,,,SA,Special Hospital Team 2,33103,DAVE,Hemant,2,N,N,LP,Liberal,58,-0.01
SA,183,Grey,33194,2,Special Hospital Team 1,Multiple sites,,,SA,,,,SA,Special Hospital Team 1,33438,BOLTON,Karin,2,N,N,ALP,Australian Labor Party,15,-18.59
SA,183,Grey,33194,2,Special Hospital Team 1,Multiple sites,,,SA,,,,SA,Special Hospital Team 1,33099,RAMSEY,Rowan,6,Y,Y,LP,Liberal,50,18.59
SA,183,Grey,33196,2,Special Hospital Team 2,Multiple sites,,,SA,,,,SA,Special Hospital Team 2,33438,BOLTON,Karin,2,N,N,ALP,Australian Labor Party,71,-4.18
SA,183,Grey,33196,2,Special Hospital Team 2,Multiple sites,,,SA,,,,SA,Special Hospital Team 2,33099,RAMSEY,Rowan,6,Y,Y,LP,Liberal,123,4.18
SA,183,Grey,33197,2,Special Hospital Team 3,Multiple sites,,,SA,,,,SA,Special Hospital Team 3,33438,BOLTON,Karin,2,N,N,ALP,Australian Labor Party,75,14.91
SA,183,Grey,33197,2,Special Hospital Team 3,Multiple sites,,,SA,,,,SA,Special Hospital Team 3,33099,RAMSEY,Rowan,6,Y,Y,LP,Liberal,59,-14.91
SA,183,Grey,33198,2,Special Hospital Team 4,Multiple sites,,,SA,,,,SA,Special Hospital Team 4,33438,BOLTON,Karin,2,N,N,ALP,Australian Labor Party,25,-17.25
SA,183,Grey,33198,2,Special Hospital Team 4,Multiple sites,,,SA,,,,SA,Special Hospital Team 4,33099,RAMSEY,Rowan,6,Y,Y,LP,Liberal,81,17.25
SA,183,Grey,33199,2,Special Hospital Team 5,Multiple sites,,,SA,,,,SA,Special Hospital Team 5,33438,BOLTON,Karin,2,N,N,ALP,Australian Labor Party,49,7.19
SA,183,Grey,33199,2,Special Hospital Team 5,Multiple sites,,,SA,,,,SA,Special Hospital Team 5,33099,RAMSEY,Rowan,6,Y,Y,LP,Liberal,52,-7.19
SA,183,Grey,33200,2,Special Hospital Team 6,Multiple sites,,,SA,,,,SA,Special Hospital Team 6,33438,BOLTON,Karin,2,N,N,ALP,Australian Labor Party,48,-10.34
SA,183,Grey,33200,2,Special Hospital Team 6,Multiple sites,,,SA,,,,SA,Special Hospital Team 6,33099,RAMSEY,Rowan,6,Y,Y,LP,Liberal,109,10.34
SA,183,Grey,33201,2,Special Hospital Team 7,Multiple sites,,PORT PIRIE,SA,5540,,,SA,Special Hospital Team 7,33438,BOLTON,Karin,2,N,N,ALP,Australian Labor Party,73,3.43
SA,183,Grey,33201,2,Special Hospital Team 7,Multiple sites,,PORT PIRIE,SA,5540,,,SA,Special Hospital Team 7,33099,RAMSEY,Rowan,6,Y,Y,LP,Liberal,91,-3.43
SA,179,Adelaide,33202,2,Special Hospital Team 1,Multiple sites,,,SA,,,,SA,Special Hospital Team 1,33019,GEORGANAS,Steve,3,Y,Y,ALP,Australian Labor Party,35,-1.9
SA,179,Adelaide,33202,2,Special Hospital Team 1,Multiple sites,,,SA,,,,SA,Special Hospital Team 1,33027,OSBORN,Shaun,5,N,N,LP,Liberal,40,1.9
SA,179,Adelaide,33203,2,Special Hospital Team 2,Multiple sites,,,SA,,,,SA,Special Hospital Team 2,33019,GEORGANAS,Steve,3,Y,Y,ALP,Australian Labor Party,28,-0.5
